a,b,ida,idb,nSites,J9,J8,J7,J6,J5,J4,J3,J2,J1,rab,Fa,Fb,theta,inbred_relatedness_1_2,inbred_relatedness_2_1,fraternity,identity,zygosity,2of3_IDB,F_diff_a_b,loglh,nIter,bestoptimll,coverage,2dsfs,R0,R1,KING,2dsfs_loglike,2dsfsf_niter
45,83,mx_055.trim.unal.bt2.bam,mx_096.trim.unal.bt2.bam,1601,0.668882,0,0,0.067983,0,0.263054,0,0.000081,0,0,0.263135,0.068064,0,0,0,0.000081,0,0.000081,0.165599,0.097535,-1982.287475,718,-1,0.155121,"4.794669e-01,1.674267e-01,3.412340e-02,1.366381e-01,5.367241e-02,2.742957e-02,6.753379e-02,3.370906e-02,3.005436e-08",1.894031,0.114965,-0.31667,-2167.941812,31
45,84,mx_055.trim.unal.bt2.bam,mx_097.trim.unal.bt2.bam,9982,0.661287,0,0,0.073638,0,0.241332,0,0.023743,0,0,0.265076,0.097381,0,0,0,0.023743,0,0.023744,0.181229,0.083847,-14622.53753,86,-1,0.967154,"4.787038e-01,1.529214e-01,3.772782e-02,1.412336e-01,6.128639e-02,2.135513e-02,6.669934e-02,3.094216e-02,9.130380e-03",1.703921,0.135926,-0.314627,-16214.24702,9
45,85,mx_055.trim.unal.bt2.bam,mx_100.trim.unal.bt2.bam,9079,0.719508,0,0,0.015528,0,0.213224,0,0.05174,0,0,0.264964,0.067268,0,0,0,0.05174,0,0.05174,0.166116,0.098848,-12792.41604,102,-1,0.879663,"4.729220e-01,1.626020e-01,3.728457e-02,1.423491e-01,6.459328e-02,1.512264e-02,6.741537e-02,3.006888e-02,7.642188e-03",1.620911,0.142012,-0.302103,-14099.93749,11
45,86,mx_055.trim.unal.bt2.bam,mx_101.trim.unal.bt2.bam,506,0.660416,0,0,0.000001,0,0.253309,0.000003,0.08627,0,0.000003,0.339583,0.086271,0.000002,0.000002,0,0.08627,0,0.08627,0.212928,0.126654,-625.779981,146,-1,0.049026,"4.876094e-01,1.670742e-01,4.780449e-02,1.323499e-01,5.772509e-02,4.863157e-06,6.709232e-02,3.009335e-02,1.024645e-02",1.990414,0.129889,-0.386695,-675.484213,42
45,87,mx_055.trim.unal.bt2.bam,mx_103.trim.unal.bt2.bam,2039,0.678797,0,0,0.048342,0,0.25641,0,0.016451,0,0,0.272861,0.064793,0,0,0,0.016451,0,0.016451,0.168827,0.104034,-2542.309895,262,-1,0.197558,"5.016484e-01,1.369848e-01,4.198426e-02,1.308741e-01,7.153793e-02,1.539505e-02,6.480389e-02,3.348239e-02,3.289198e-03",1.492749,0.168911,-0.308905,-2794.272052,30
45,88,mx_055.trim.unal.bt2.bam,mx_106.trim.unal.bt2.bam,9483,0.676119,0,0,0.058934,0,0.168263,0,0.096684,0,0,0.264947,0.155617,0,0,0,0.096684,0,0.096684,0.210282,0.054665,-13684.24624,90,-1,0.918806,"4.788433e-01,1.461067e-01,4.558857e-02,1.464200e-01,5.957522e-02,1.721637e-02,6.919010e-02,2.505730e-02,1.200241e-02",1.926618,0.132513,-0.374451,-15002.04469,11
45,89,mx_055.trim.unal.bt2.bam,mx_107.trim.unal.bt2.bam,4203,0.741578,0,0,0.000009,0,0.258413,0,0,0,0,0.258414,0.000009,0,0,0,0,0,0,0.129211,0.129202,-5399.720474,74,-1,0.407228,"4.656531e-01,1.817096e-01,2.078835e-02,1.511864e-01,6.619287e-02,9.517206e-03,5.717968e-02,4.087596e-02,6.896793e-03",1.177892,0.143505,-0.174031,-5889.04161,34
45,90,mx_055.trim.unal.bt2.bam,mx_109.trim.unal.bt2.bam,3361,0.592501,0,0,0.099062,0,0.3082,0,0.000231,0.000005,0.000005,0.308437,0.099298,0.000005,0.000005,0.000005,0.000231,0.000005,0.000237,0.203868,0.104569,-4352.413915,226,-1,0.325647,"4.780973e-01,1.683265e-01,3.038151e-02,1.331472e-01,4.974509e-02,2.699988e-02,7.324192e-02,2.676790e-02,1.329276e-02",2.083088,0.108409,-0.346362,-4755.160023,25
45,91,mx_055.trim.unal.bt2.bam,mx_112.trim.unal.bt2.bam,6973,0.737734,0.000001,0,0,0,0.262239,0,0.000025,0,0.000001,0.262264,0.000026,0.000001,0,0,0.000025,0,0.000026,0.131146,0.131119,-9264.942903,47,-1,0.675613,"4.693692e-01,1.829391e-01,2.163565e-02,1.281116e-01,8.444799e-02,1.030512e-02,6.246972e-02,3.693957e-02,3.782117e-03",0.995943,0.190886,-0.158885,-10204.72136,22
45,92,mx_055.trim.unal.bt2.bam,mx_114.trim.unal.bt2.bam,9945,0.700753,0.000007,0,0.033736,0.000001,0.240375,0,0.025127,0.000001,0.000006,0.265503,0.058865,0.000004,0.000001,0.000002,0.025127,0.000001,0.025128,0.162189,0.10332,-14503.63144,67,-1,0.963569,"4.768169e-01,1.588284e-01,3.424967e-02,1.415205e-01,6.535457e-02,1.642146e-02,6.356616e-02,3.476981e-02,8.472554e-03",1.496695,0.145441,-0.270145,-16021.47264,9
45,93,mx_055.trim.unal.bt2.bam,mx_115.trim.unal.bt2.bam,9960,0.680509,0,0,0.055287,0,0.250052,0,0.014152,0,0,0.264204,0.069439,0,0,0,0.014152,0,0.014152,0.166821,0.097382,-14398.2801,162,-1,0.965023,"4.795720e-01,1.561096e-01,3.426355e-02,1.468406e-01,6.074671e-02,1.599419e-02,6.587858e-02,3.237468e-02,8.220036e-03",1.648519,0.134556,-0.295122,-15928.39155,7
45,94,mx_055.trim.unal.bt2.bam,mx_119.trim.unal.bt2.bam,9271,0.737237,0,0,0.000004,0,0.262735,0,0.000023,0,0.000001,0.262759,0.000027,0,0,0,0.000024,0,0.000024,0.131393,0.131366,-12945.12137,50,-1,0.898266,"4.686371e-01,1.746053e-01,2.798633e-02,1.417328e-01,6.921309e-02,1.231152e-02,6.388685e-02,3.584092e-02,5.786103e-03",1.327396,0.151662,-0.227738,-14352.55647,11
45,95,mx_055.trim.unal.bt2.bam,mx_121.trim.unal.bt2.bam,5609,0.650912,0,0,0.07866,0,0.262451,0,0.007977,0,0,0.270428,0.086637,0,0,0,0.007977,0,0.007977,0.178532,0.091895,-7399.372759,186,-1,0.543455,"4.942399e-01,1.468470e-01,3.630748e-02,1.388554e-01,6.418318e-02,1.545447e-02,6.384511e-02,3.427928e-02,5.988141e-03",1.560418,0.147348,-0.293491,-8144.921311,18
45,96,mx_055.trim.unal.bt2.bam,mx_123.trim.unal.bt2.bam,4690,0.724431,0.000001,0,0.000001,0,0.275534,0,0.000032,0.000001,0.000001,0.275567,0.000034,0.000001,0.000001,0.000001,0.000032,0.000001,0.000033,0.137801,0.137766,-6150.353537,62,-1,0.454413,"4.666408e-01,1.754960e-01,2.737079e-02,1.290997e-01,8.051161e-02,1.305959e-02,5.517113e-02,4.632149e-02,6.328850e-03",1.025218,0.18031,-0.16109,-6726.150595,22
46,47,mx_056.trim.unal.bt2.bam,mx_057.trim.unal.bt2.bam,9515,0.741911,0,0,0.006152,0,0.216315,0,0.035622,0,0,0.251937,0.041774,0,0,0,0.035622,0,0.035622,0.146855,0.105081,-13397.56942,162,-1,0.921907,"4.740762e-01,1.611444e-01,3.533805e-02,1.448247e-01,6.706578e-02,1.485969e-02,6.417265e-02,3.152026e-02,6.998258e-03",1.483778,0.148422,-0.271245,-14741.53899,11
46,48,mx_056.trim.unal.bt2.bam,mx_058.trim.unal.bt2.bam,9975,0.628563,0,0,0.118632,0,0.200196,0,0.05261,0,0,0.252806,0.171242,0,0,0,0.05261,0,0.05261,0.212024,0.040782,-14959.89597,110,-1,0.966476,"4.673271e-01,1.506999e-01,5.093742e-02,1.468620e-01,5.765657e-02,2.246054e-02,6.618267e-02,2.680544e-02,1.106831e-02",2.03134,0.124274,-0.382099,-16443.65867,6
46,49,mx_056.trim.unal.bt2.bam,mx_059.trim.unal.bt2.bam,10020,0.722011,0,0,0.024937,0,0.192227,0,0.060825,0,0,0.253052,0.085762,0,0,0,0.060825,0,0.060825,0.169407,0.083645,-14594.89084,130,-1,0.970836,"4.819670e-01,1.514893e-01,3.680027e-02,1.431821e-01,6.741417e-02,1.562763e-02,6.686714e-02,2.951592e-02,7.136443e-03",1.537769,0.152011,-0.294791,-16076.18456,6
46,50,mx_056.trim.unal.bt2.bam,mx_060.trim.unal.bt2.bam,10013,0.727414,0,0,0.020213,0,0.191834,0,0.060539,0,0,0.252373,0.080752,0,0,0,0.060539,0,0.060539,0.166562,0.085811,-14476.972,94,-1,0.970158,"4.843654e-01,1.497182e-01,3.563821e-02,1.424843e-01,6.802055e-02,1.606493e-02,6.468772e-02,2.955741e-02,9.463359e-03",1.474936,0.155245,-0.279892,-16051.45235,6
46,51,mx_056.trim.unal.bt2.bam,mx_061.trim.unal.bt2.bam,9998,0.661616,0,0,0.084959,0,0.191397,0,0.062028,0,0,0.253425,0.146987,0,0,0,0.062028,0,0.062028,0.200206,0.053219,-14791.19073,126,-1,0.968705,"4.786231e-01,1.505870e-01,4.075639e-02,1.469344e-01,5.979283e-02,1.945176e-02,6.664148e-02,2.581896e-02,1.139407e-02",1.796166,0.132817,-0.33523,-16210.45627,6
46,52,mx_056.trim.unal.bt2.bam,mx_062.trim.unal.bt2.bam,10010,0.687041,0,0,0.060197,0,0.220305,0,0.032457,0,0,0.252762,0.092654,0,0,0,0.032457,0,0.032457,0.172708,0.080054,-14612.31534,182,-1,0.969867,"4.786505e-01,1.545774e-01,3.635844e-02,1.478645e-01,6.143912e-02,1.736108e-02,6.579618e-02,2.962384e-02,8.329004e-03",1.662697,0.136053,-0.302495,-16109.26332,6
46,53,mx_056.trim.unal.bt2.bam,mx_063.trim.unal.bt2.bam,10040,0.73431,0,0.000001,0.01183,0,0.180967,0.000002,0.07289,0,0.000002,0.253859,0.084721,0.000001,0.000001,0,0.072891,0,0.072891,0.169291,0.084568,-14565.04489,142,-1,0.972774,"4.898645e-01,1.455236e-01,3.414377e-02,1.423717e-01,6.828118e-02,1.561152e-02,6.341232e-02,2.962339e-02,1.116798e-02",1.428741,0.15854,-0.27003,-16097.28554,6
46,54,mx_056.trim.unal.bt2.bam,mx_064.trim.unal.bt2.bam,9990,0.691145,0,0,0.053404,0,0.1841,0,0.071351,0,0,0.255451,0.124755,0,0,0,0.071351,0,0.071351,0.190103,0.065348,-14789.75499,82,-1,0.967929,"4.770514e-01,1.522125e-01,4.062278e-02,1.457704e-01,6.220927e-02,1.782217e-02,6.302622e-02,2.861649e-02,1.266881e-02",1.666134,0.138838,-0.309463,-16251.2522,6
46,55,mx_056.trim.unal.bt2.bam,mx_065.trim.unal.bt2.bam,9350,0.74715,0.000018,0,0.000002,0,0.252827,0,0.000002,0,0.000009,0.252829,0.000004,0.000005,0,0,0.000002,0,0.000002,0.126426,0.126412,-12872.17352,58,-1,0.90592,"4.712613e-01,1.770292e-01,2.287455e-02,1.359786e-01,7.646276e-02,1.400045e-02,5.994024e-02,3.631260e-02,6.140246e-03",1.083074,0.171389,-0.172721,-14266.36796,14
46,56,mx_056.trim.unal.bt2.bam,mx_066.trim.unal.bt2.bam,9445,0.74488,0,0,0.000698,0,0.254422,0,0,0,0,0.254422,0.000698,0,0,0,0,0,0,0.12756,0.126862,-13209.17149,111,-1,0.915125,"4.756199e-01,1.665995e-01,2.696043e-02,1.448860e-01,6.643799e-02,1.547619e-02,5.738251e-02,4.042815e-02,6.209282e-03",1.269499,0.147074,-0.204387,-14579.14039,11
46,57,mx_056.trim.unal.bt2.bam,mx_067.trim.unal.bt2.bam,9958,0.361412,0.127851,0.096397,0.126035,0.040336,0.101824,0.106303,0.005777,0.034066,0.304367,0.247969,0.206212,0.187546,0.087217,0.054233,0.102173,0.034066,0.136239,0.460733,-0.012105,-14861.1597,102,-1,0.964829,"5.286031e-01,1.112126e-01,2.852642e-02,1.126202e-01,8.552576e-02,3.025058e-02,2.577441e-02,3.910134e-02,3.838558e-02",0.634906,0.246128,-0.049707,-15846.72628,9
46,58,mx_056.trim.unal.bt2.bam,mx_068.trim.unal.bt2.bam,9914,0.699009,0,0,0.049779,0,0.230682,0,0.02053,0,0,0.251212,0.070309,0,0,0,0.02053,0,0.02053,0.160761,0.090451,-14525.03813,78,-1,0.960566,"4.703314e-01,1.628827e-01,3.730437e-02,1.448687e-01,6.369479e-02,1.803833e-02,6.390657e-02,3.062348e-02,8.349714e-03",1.588999,0.139186,-0.286743,-15973.718,10
46,59,mx_056.trim.unal.bt2.bam,mx_069.trim.unal.bt2.bam,9960,0.394909,0.124761,0.070239,0.087321,0.07375,0.081809,0.090237,0.036495,0.040479,0.296089,0.249021,0.238045,0.188783,0.085598,0.077354,0.106734,0.040479,0.147213,0.458146,-0.002756,-14835.27127,150,-1,0.965023,"5.324716e-01,1.100942e-01,2.682781e-02,1.145475e-01,8.034725e-02,3.243697e-02,2.897293e-02,3.535498e-02,3.894673e-02",0.694495,0.230728,-0.068974,-15784.32409,9
46,60,mx_056.trim.unal.bt2.bam,mx_070.trim.unal.bt2.bam,10094,0.745616,0,0,0,0,0.254382,0,0.000001,0.000001,0.000001,0.254384,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.127193,0.127191,-14637.56738,42,-1,0.978006,"3.948376e-01,2.684417e-01,6.615320e-03,1.136785e-01,1.089593e-01,3.548100e-03,4.928431e-02,5.287540e-02,1.759805e-03",0.513032,0.220368,-0.004326,-15928.96594,9
46,61,mx_056.trim.unal.bt2.bam,mx_071.trim.unal.bt2.bam,9693,0.401142,0.207192,0.052124,0.030382,0.063459,0.075746,0.080382,0.062769,0.026804,0.290405,0.245701,0.183414,0.176585,0.066995,0.058534,0.114893,0.026804,0.141697,0.442198,0.022682,-14187.86745,142,-1,0.939153,"5.286588e-01,1.140534e-01,2.444899e-02,1.114566e-01,8.813930e-02,3.017354e-02,3.073627e-02,3.816995e-02,3.416312e-02",0.626114,0.25252,-0.047287,-15078.86175,10
46,62,mx_056.trim.unal.bt2.bam,mx_072.trim.unal.bt2.bam,9961,0.65689,0,0,0.091635,0,0.182678,0,0.068797,0,0,0.251475,0.160432,0,0,0,0.068797,0,0.068797,0.205954,0.045522,-14719.99823,82,-1,0.96512,"4.780326e-01,1.439674e-01,4.704507e-02,1.474339e-01,6.000641e-02,1.982089e-02,6.479761e-02,2.809703e-02,1.079912e-02",1.863846,0.133004,-0.356341,-16192.08848,7
46,63,mx_056.trim.unal.bt2.bam,mx_073.trim.unal.bt2.bam,9391,0.748501,0,0,0.000025,0,0.190798,0,0.060676,0,0,0.251473,0.0607,0,0,0,0.060676,0,0.060676,0.156087,0.095387,-13056.56803,74,-1,0.909892,"4.757697e-01,1.582460e-01,3.421593e-02,1.434051e-01,7.099756e-02,1.300546e-02,6.554889e-02,2.874426e-02,1.006720e-02",1.405187,0.160205,-0.264798,-14426.2552,14
46,64,mx_056.trim.unal.bt2.bam,mx_074.trim.unal.bt2.bam,7986,0.685769,0,0,0.059248,0,0.218005,0,0.036978,0,0,0.254983,0.096226,0,0,0,0.036978,0,0.036978,0.175604,0.079378,-11002.43537,70,-1,0.773762,"4.715142e-01,1.581680e-01,4.206235e-02,1.438794e-01,6.358609e-02,1.808573e-02,6.557370e-02,2.928294e-02,7.847593e-03",1.692761,0.139122,-0.318275,-12056.3818,15
46,65,mx_056.trim.unal.bt2.bam,mx_075.trim.unal.bt2.bam,10021,0.748299,0,0,0.000675,0,0.19142,0,0.059606,0,0,0.251027,0.060281,0,0,0,0.059606,0,0.059606,0.155654,0.095373,-14466.82036,186,-1,0.970933,"4.845272e-01,1.533853e-01,3.173122e-02,1.432650e-01,6.710238e-02,1.630300e-02,6.611819e-02,2.926211e-02,8.305550e-03",1.458211,0.152483,-0.269922,-15997.21104,9
46,66,mx_056.trim.unal.bt2.bam,mx_076.trim.unal.bt2.bam,4838,0.746447,0.000002,0,0.000008,0,0.253514,0,0.000029,0,0.000001,0.253543,0.000036,0.000001,0,0,0.000029,0,0.000029,0.126791,0.126753,-6330.320828,54,-1,0.468753,"4.480594e-01,1.927729e-01,2.156403e-02,1.433969e-01,7.396444e-02,1.318712e-02,7.049212e-02,2.704620e-02,9.516756e-03",1.2446,0.157889,-0.210073,-6939.353761,26
46,67,mx_056.trim.unal.bt2.bam,mx_077.trim.unal.bt2.bam,9952,0.685126,0,0,0.065399,0,0.198883,0,0.050592,0,0,0.249475,0.115991,0,0,0,0.050592,0,0.050592,0.182733,0.066742,-14684.64543,74,-1,0.964248,"4.718972e-01,1.576536e-01,3.999535e-02,1.466514e-01,6.060111e-02,2.023504e-02,6.721128e-02,2.489690e-02,1.085814e-02",1.769054,0.13271,-0.326815,-16101.86363,10
46,68,mx_056.trim.unal.bt2.bam,mx_078.trim.unal.bt2.bam,9931,0.655152,0,0,0.090374,0,0.196859,0,0.057614,0,0,0.254474,0.147988,0,0,0,0.057614,0,0.057614,0.201231,0.053243,-14608.62282,58,-1,0.962213,"4.769503e-01,1.485930e-01,4.442523e-02,1.483260e-01,5.761757e-02,2.012331e-02,6.738271e-02,2.664069e-02,9.941238e-03",1.940518,0.126496,-0.361717,-16096.77907,10
46,69,mx_056.trim.unal.bt2.bam,mx_079.trim.unal.bt2.bam,9726,0.728695,0,0,0.013083,0.000003,0.219054,0,0.039164,0,0.000003,0.258219,0.05225,0.000002,0,0.000001,0.039165,0,0.039165,0.155237,0.102985,-13811.19398,90,-1,0.942351,"4.787714e-01,1.582587e-01,3.429207e-02,1.445384e-01,6.576059e-02,1.400127e-02,6.180849e-02,3.315931e-02,9.409683e-03",1.46137,0.147426,-0.262609,-15329.84526,10
46,70,mx_056.trim.unal.bt2.bam,mx_080.trim.unal.bt2.bam,9885,0.695098,0,0,0.054676,0,0.189392,0,0.060835,0,0,0.250227,0.11551,0,0,0,0.060835,0,0.060835,0.182869,0.067358,-14537.03221,74,-1,0.957756,"4.722051e-01,1.542416e-01,4.390265e-02,1.446998e-01,6.384688e-02,1.865410e-02,6.366565e-02,2.934725e-02,9.437032e-03",1.684785,0.140474,-0.318749,-15948.42796,10
46,71,mx_056.trim.unal.bt2.bam,mx_081.trim.unal.bt2.bam,9848,0.691526,0,0,0.055254,0,0.227503,0,0.025716,0,0,0.253219,0.08097,0,0,0,0.025716,0,0.025716,0.167095,0.086125,-14354.17906,46,-1,0.954171,"4.662426e-01,1.632817e-01,3.948625e-02,1.471804e-01,6.232637e-02,1.719767e-02,6.701772e-02,3.001294e-02,7.254337e-03",1.708811,0.134273,-0.312406,-15776.10257,10
46,72,mx_056.trim.unal.bt2.bam,mx_082.trim.unal.bt2.bam,9335,0.743014,0.000005,0,0,0,0.256981,0,0,0,0.000003,0.256981,0,0.000001,0,0,0,0,0,0.128493,0.12849,-13095.63044,62,-1,0.904467,"4.467450e-01,2.103206e-01,1.192920e-02,1.325994e-01,8.190953e-02,1.143115e-02,5.675746e-02,4.345457e-02,4.853075e-03",0.838567,0.175586,-0.098756,-14378.52049,14
46,73,mx_056.trim.unal.bt2.bam,mx_083.trim.unal.bt2.bam,9436,0.746098,0.000001,0,0.000001,0,0.253803,0,0.000097,0,0,0.2539,0.000098,0,0,0,0.000097,0,0.000097,0.126999,0.126901,-13058.83587,70,-1,0.914252,"4.844742e-01,1.579007e-01,2.601026e-02,1.415513e-01,7.339960e-02,1.214522e-02,6.156622e-02,3.721241e-02,5.740108e-03",1.193146,0.168199,-0.20531,-14433.30751,11
46,74,mx_056.trim.unal.bt2.bam,mx_084.trim.unal.bt2.bam,8233,0.742075,0,0,0.000017,0,0.257907,0,0,0,0,0.257907,0.000018,0,0,0,0,0,0,0.128963,0.128945,-10924.47813,58,-1,0.797694,"4.815404e-01,1.665895e-01,2.430402e-02,1.410148e-01,7.084668e-02,1.269967e-02,5.859080e-02,3.808479e-02,6.329281e-03",1.170059,0.160547,-0.189855,-12058.61799,22
46,75,mx_056.trim.unal.bt2.bam,mx_085.trim.unal.bt2.bam,9255,0.744735,0.000002,0,0,0,0.255263,0,0,0,0.000001,0.255263,0,0.000001,0,0,0,0,0,0.127633,0.127631,-12866.67671,78,-1,0.896715,"4.653562e-01,1.852202e-01,1.918866e-02,1.246335e-01,8.804694e-02,1.317630e-02,5.273772e-02,4.680965e-02,4.830824e-03",0.816909,0.199307,-0.102221,-14227.64535,14
46,76,mx_056.trim.unal.bt2.bam,mx_087.trim.unal.bt2.bam,4763,0.573032,0.175356,0.000002,0,0,0.190793,0.060817,0,0,0.133293,0.251609,0,0.074249,0.030408,0,0.000002,0,0.000002,0.243893,0.095396,-6313.42439,142,-1,0.461486,"4.559933e-01,1.993861e-01,1.000355e-06,1.134095e-01,1.194506e-01,2.680339e-03,3.223841e-02,7.354228e-02,3.298500e-03",0.269897,0.283557,0.087546,-6724.847956,41
46,77,mx_056.trim.unal.bt2.bam,mx_089.trim.unal.bt2.bam,9917,0.749469,0,0,0.000094,0,0.225768,0,0.024669,0,0,0.250437,0.024763,0,0,0,0.024669,0,0.024669,0.1376,0.112837,-14204.99998,214,-1,0.960857,"4.702872e-01,1.673193e-01,3.191455e-02,1.451340e-01,6.685178e-02,1.521124e-02,6.583736e-02,2.901839e-02,8.426221e-03",1.462219,0.14711,-0.262348,-15806.56099,10
46,78,mx_056.trim.unal.bt2.bam,mx_090.trim.unal.bt2.bam,9302,0.730361,0,0,0.010501,0,0.237493,0,0.021646,0,0,0.259138,0.032147,0,0,0,0.021646,0,0.021646,0.145642,0.113496,-13095.43986,159,-1,0.901269,"4.732652e-01,1.652379e-01,3.139727e-02,1.438947e-01,6.693327e-02,1.445995e-02,6.393954e-02,3.292965e-02,7.942515e-03",1.424356,0.148129,-0.252331,-14396.73172,14
46,79,mx_056.trim.unal.bt2.bam,mx_091.trim.unal.bt2.bam,6753,0.736139,0,0,0.000001,0.000001,0.263854,0,0.000001,0.000004,0.000005,0.263859,0.000006,0.000005,0.000004,0.000004,0.000001,0.000004,0.000005,0.131933,0.131927,-9074.580402,46,-1,0.654297,"4.452812e-01,2.021582e-01,2.268346e-02,1.342158e-01,7.627533e-02,1.407676e-02,5.801254e-02,4.140702e-02,5.889688e-03",1.057957,0.161411,-0.156347,-9931.891545,18
46,80,mx_056.trim.unal.bt2.bam,mx_092.trim.unal.bt2.bam,7432,0.756664,0,0,0.000649,0,0.174831,0,0.067856,0,0,0.242687,0.068504,0,0,0,0.067856,0,0.067856,0.155596,0.087091,-9966.677234,130,-1,0.720085,"4.761227e-01,1.586013e-01,3.503546e-02,1.424213e-01,7.129716e-02,1.524579e-02,6.635774e-02,2.655113e-02,8.367365e-03",1.422121,0.160502,-0.270881,-10968.16256,18
46,81,mx_056.trim.unal.bt2.bam,mx_093.trim.unal.bt2.bam,8190,0.721434,0,0,0.016944,0,0.218453,0,0.043168,0,0,0.261622,0.060113,0,0,0,0.043168,0,0.043168,0.160867,0.100755,-11268.26516,126,-1,0.793528,"4.786886e-01,1.522288e-01,3.484782e-02,1.441654e-01,6.837247e-02,1.411362e-02,6.554832e-02,3.395360e-02,8.081402e-03",1.468371,0.153695,-0.275183,-12381.69532,15
46,82,mx_056.trim.unal.bt2.bam,mx_095.trim.unal.bt2.bam,4881,0.747034,0.000002,0,0.000001,0,0.252895,0,0.000065,0.000002,0.000004,0.252962,0.000068,0.000003,0.000003,0.000003,0.000065,0.000002,0.000067,0.126517,0.126447,-6317.583439,58,-1,0.472919,"4.647842e-01,1.807974e-01,2.448031e-02,1.290015e-01,8.003916e-02,1.710518e-02,5.950451e-02,3.665806e-02,7.629683e-03",1.049297,0.17884,-0.167921,-7002.642058,25
46,83,mx_056.trim.unal.bt2.bam,mx_096.trim.unal.bt2.bam,1597,0.737717,0,0,0.00318,0,0.238506,0,0.020597,0,0,0.259103,0.023778,0,0,0,0.020597,0,0.020597,0.14144,0.117663,-2053.264321,274,-1,0.154733,"4.613108e-01,1.627593e-01,4.034698e-02,1.452058e-01,6.734198e-02,1.584395e-02,7.147822e-02,3.422704e-02,1.485921e-03",1.660557,0.143323,-0.317236,-2217.097343,54
46,84,mx_056.trim.unal.bt2.bam,mx_097.trim.unal.bt2.bam,9985,0.700408,0,0,0.044524,0,0.205269,0,0.049799,0,0,0.255069,0.094323,0,0,0,0.049799,0,0.049799,0.174696,0.080373,-14623.72398,102,-1,0.967445,"4.785181e-01,1.507515e-01,3.998726e-02,1.439742e-01,6.494750e-02,1.731812e-02,6.303118e-02,3.096315e-02,1.050897e-02",1.58618,0.145614,-0.298348,-16223.11532,9
46,85,mx_056.trim.unal.bt2.bam,mx_100.trim.unal.bt2.bam,9093,0.724035,0,0,0.023632,0,0.211975,0,0.040359,0,0,0.252333,0.063991,0,0,0,0.040359,0,0.040359,0.158162,0.094171,-12842.7162,98,-1,0.881019,"4.730621e-01,1.594734e-01,3.766772e-02,1.463243e-01,6.604350e-02,1.411874e-02,6.222052e-02,3.268716e-02,8.402533e-03",1.512461,0.145955,-0.275914,-14150.36149,11
46,86,mx_056.trim.unal.bt2.bam,mx_101.trim.unal.bt2.bam,503,0.755955,0,0,0.00005,0,0.165328,0,0.078667,0,0,0.243995,0.078717,0,0,0,0.078667,0,0.078667,0.161356,0.082639,-634.852174,202,-1,0.048736,"4.603589e-01,1.990249e-01,1.498617e-02,1.474907e-01,6.769765e-02,1.076479e-02,7.390201e-02,2.289859e-06,2.577255e-02",1.313017,0.15173,-0.223429,-685.833964,66
46,87,mx_056.trim.unal.bt2.bam,mx_103.trim.unal.bt2.bam,2032,0.640992,0,0,0.045075,0,0.310944,0,0.002985,0.000004,0.000004,0.313933,0.048064,0.000004,0.000004,0.000004,0.002985,0.000004,0.002989,0.180999,0.132934,-2499.856733,339,-1,0.19688,"5.051294e-01,1.517286e-01,3.585143e-02,1.231353e-01,5.753764e-02,2.073059e-02,6.456157e-02,3.798849e-02,3.336920e-03",1.745171,0.132576,-0.319371,-2771.141399,26
46,88,mx_056.trim.unal.bt2.bam,mx_106.trim.unal.bt2.bam,9484,0.672978,0,0,0.074483,0,0.175519,0,0.077019,0,0,0.252538,0.151502,0,0,0,0.077019,0,0.077019,0.20202,0.050518,-13679.6158,98,-1,0.918903,"4.780470e-01,1.468992e-01,4.477227e-02,1.497408e-01,5.830511e-02,1.834886e-02,6.631799e-02,2.632309e-02,1.124569e-02",1.905326,0.128879,-0.357867,-15007.10209,10
46,89,mx_056.trim.unal.bt2.bam,mx_107.trim.unal.bt2.bam,4214,0.732786,0.000001,0,0.000006,0,0.267162,0,0.000044,0,0,0.267207,0.000051,0,0,0,0.000044,0,0.000044,0.133629,0.133578,-5400.094434,66,-1,0.408294,"4.719564e-01,1.738136e-01,2.531063e-02,1.398880e-01,7.553490e-02,8.418719e-03,6.406831e-02,3.930448e-02,1.705017e-03",1.18328,0.167556,-0.201413,-5887.885643,43
46,90,mx_056.trim.unal.bt2.bam,mx_109.trim.unal.bt2.bam,3373,0.719445,0,0,0.028859,0,0.181701,0,0.069988,0.000007,0.000007,0.251696,0.098855,0.000007,0.000007,0.000007,0.069988,0.000007,0.069996,0.175275,0.076421,-4381.848719,190,-1,0.326809,"4.818488e-01,1.459553e-01,3.906501e-02,1.461894e-01,6.344435e-02,1.841186e-02,5.677355e-02,3.430879e-02,1.400298e-02",1.510593,0.143961,-0.271821,-4793.221677,22
46,91,mx_056.trim.unal.bt2.bam,mx_112.trim.unal.bt2.bam,6969,0.742191,0.000001,0.000001,0,0,0.257806,0,0,0,0.000002,0.257807,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0.128905,0.128903,-9278.274377,39,-1,0.675225,"4.656848e-01,1.834315e-01,2.078184e-02,1.353117e-01,7.893106e-02,1.141651e-02,5.889750e-02,4.267975e-02,2.865415e-03",1.00948,0.174426,-0.15155,-10235.35878,18
